DataType,Date,Location,Value
PRCP,2015-07-03T00:00:00,USC00186350,0.0
TMAX,2015-07-03T00:00:00,USC00186350,75.0
TMIN,2015-07-03T00:00:00,USC00186350,63.0
TOBS,2015-07-03T00:00:00,USC00186350,68.0
PRCP,2015-07-04T00:00:00,USC00186350,0.08
TMAX,2015-07-04T00:00:00,USC00186350,85.0
TMIN,2015-07-04T00:00:00,USC00186350,68.0
TOBS,2015-07-04T00:00:00,USC00186350,73.0
PRCP,2015-07-05T00:00:00,USC00186350,0.51
TMAX,2015-07-05T00:00:00,USC00186350,82.0
TMIN,2015-07-05T00:00:00,USC00186350,66.0
TOBS,2015-07-05T00:00:00,USC00186350,72.0
PRCP,2015-07-06T00:00:00,USC00186350,0.03
TMAX,2015-07-06T00:00:00,USC00186350,86.0
TMIN,2015-07-06T00:00:00,USC00186350,71.0
TOBS,2015-07-06T00:00:00,USC00186350,77.0
PRCP,2015-07-07T00:00:00,USC00186350,0.12
TMAX,2015-07-07T00:00:00,USC00186350,88.0
TMIN,2015-07-07T00:00:00,USC00186350,68.0
TOBS,2015-07-07T00:00:00,USC00186350,71.0
PRCP,2015-07-08T00:00:00,USC00186350,0.0
TMAX,2015-07-08T00:00:00,USC00186350,87.0
TMIN,2015-07-08T00:00:00,USC00186350,67.0
TOBS,2015-07-08T00:00:00,USC00186350,71.0
PRCP,2015-07-09T00:00:00,USC00186350,0.31
TMAX,2015-07-09T00:00:00,USC00186350,90.0
TMIN,2015-07-09T00:00:00,USC00186350,70.0
TOBS,2015-07-09T00:00:00,USC00186350,76.0
PRCP,2015-07-10T00:00:00,USC00186350,0.08
TMAX,2015-07-10T00:00:00,USC00186350,91.0
TMIN,2015-07-10T00:00:00,USC00186350,74.0
TOBS,2015-07-10T00:00:00,USC00186350,76.0
PRCP,2015-07-11T00:00:00,USC00186350,0.03
TMAX,2015-07-11T00:00:00,USC00186350,92.0
TMIN,2015-07-11T00:00:00,USC00186350,71.0
TOBS,2015-07-11T00:00:00,USC00186350,73.0
PRCP,2015-07-12T00:00:00,USC00186350,0.0
TMAX,2015-07-12T00:00:00,USC00186350,88.0
TMIN,2015-07-12T00:00:00,USC00186350,66.0
TOBS,2015-07-12T00:00:00,USC00186350,75.0
PRCP,2015-07-13T00:00:00,USC00186350,0.0
TMAX,2015-07-13T00:00:00,USC00186350,87.0
TMIN,2015-07-13T00:00:00,USC00186350,70.0
TOBS,2015-07-13T00:00:00,USC00186350,72.0
PRCP,2015-07-14T00:00:00,USC00186350,0.02
TMAX,2015-07-14T00:00:00,USC00186350,81.0
TMIN,2015-07-14T00:00:00,USC00186350,72.0
TOBS,2015-07-14T00:00:00,USC00186350,77.0
PRCP,2015-07-15T00:00:00,USC00186350,0.0
TMAX,2015-07-15T00:00:00,USC00186350,89.0
TMIN,2015-07-15T00:00:00,USC00186350,71.0
TOBS,2015-07-15T00:00:00,USC00186350,75.0
PRCP,2015-07-16T00:00:00,USC00186350,0.0
TMAX,2015-07-16T00:00:00,USC00186350,87.0
TMIN,2015-07-16T00:00:00,USC00186350,64.0
TOBS,2015-07-16T00:00:00,USC00186350,68.0
PRCP,2015-07-17T00:00:00,USC00186350,0.0
TMAX,2015-07-17T00:00:00,USC00186350,85.0
TMIN,2015-07-17T00:00:00,USC00186350,67.0
TOBS,2015-07-17T00:00:00,USC00186350,75.0
PRCP,2015-07-18T00:00:00,USC00186350,0.0
TMAX,2015-07-18T00:00:00,USC00186350,83.0
TMIN,2015-07-18T00:00:00,USC00186350,75.0
TOBS,2015-07-18T00:00:00,USC00186350,79.0
PRCP,2015-07-19T00:00:00,USC00186350,0.06
SNOW,2015-07-19T00:00:00,USC00186350,0.0
SNWD,2015-07-19T00:00:00,USC00186350,0.0
TMAX,2015-07-19T00:00:00,USC00186350,89.0
TMIN,2015-07-19T00:00:00,USC00186350,78.0
TOBS,2015-07-19T00:00:00,USC00186350,85.0
WESD,2015-07-19T00:00:00,USC00186350,0.0
PRCP,2015-07-20T00:00:00,USC00186350,0.0
TMAX,2015-07-20T00:00:00,USC00186350,95.0
TMIN,2015-07-20T00:00:00,USC00186350,81.0
TOBS,2015-07-20T00:00:00,USC00186350,84.0
PRCP,2015-07-21T00:00:00,USC00186350,0.0
TMAX,2015-07-21T00:00:00,USC00186350,94.0
TMIN,2015-07-21T00:00:00,USC00186350,79.0
TOBS,2015-07-21T00:00:00,USC00186350,85.0
PRCP,2015-07-22T00:00:00,USC00186350,0.0
TMAX,2015-07-22T00:00:00,USC00186350,92.0
TMIN,2015-07-22T00:00:00,USC00186350,70.0
TOBS,2015-07-22T00:00:00,USC00186350,72.0
PRCP,2015-07-23T00:00:00,USC00186350,0.0
TMAX,2015-07-23T00:00:00,USC00186350,87.0
TMIN,2015-07-23T00:00:00,USC00186350,66.0
TOBS,2015-07-23T00:00:00,USC00186350,72.0
PRCP,2015-07-24T00:00:00,USC00186350,0.0
TMAX,2015-07-24T00:00:00,USC00186350,86.0
TMIN,2015-07-24T00:00:00,USC00186350,63.0
TOBS,2015-07-24T00:00:00,USC00186350,67.0
PRCP,2015-07-25T00:00:00,USC00186350,0.0
TMAX,2015-07-25T00:00:00,USC00186350,88.0
TMIN,2015-07-25T00:00:00,USC00186350,66.0
TOBS,2015-07-25T00:00:00,USC00186350,74.0
PRCP,2015-07-26T00:00:00,USC00186350,0.0
TMAX,2015-07-26T00:00:00,USC00186350,91.0
TMIN,2015-07-26T00:00:00,USC00186350,72.0
TOBS,2015-07-26T00:00:00,USC00186350,75.0
PRCP,2015-07-27T00:00:00,USC00186350,0.48
TMAX,2015-07-27T00:00:00,USC00186350,97.0
TMIN,2015-07-27T00:00:00,USC00186350,72.0
TOBS,2015-07-27T00:00:00,USC00186350,77.0
PRCP,2015-07-28T00:00:00,USC00186350,0.11
TMAX,2015-07-28T00:00:00,USC00186350,87.0
TMIN,2015-07-28T00:00:00,USC00186350,75.0
TOBS,2015-07-28T00:00:00,USC00186350,79.0
PRCP,2015-07-29T00:00:00,USC00186350,0.0
TMAX,2015-07-29T00:00:00,USC00186350,93.0
TMIN,2015-07-29T00:00:00,USC00186350,77.0
TOBS,2015-07-29T00:00:00,USC00186350,80.0
PRCP,2015-07-30T00:00:00,USC00186350,0.0
TMAX,2015-07-30T00:00:00,USC00186350,92.0
TMIN,2015-07-30T00:00:00,USC00186350,78.0
TOBS,2015-07-30T00:00:00,USC00186350,79.0
PRCP,2015-07-31T00:00:00,USC00186350,0.64
TMAX,2015-07-31T00:00:00,USC00186350,93.0
TMIN,2015-07-31T00:00:00,USC00186350,68.0
TOBS,2015-07-31T00:00:00,USC00186350,73.0
PRCP,2015-08-01T00:00:00,USC00186350,0.0
TMAX,2015-08-01T00:00:00,USC00186350,91.0
TMIN,2015-08-01T00:00:00,USC00186350,71.0
TOBS,2015-08-01T00:00:00,USC00186350,78.0
PRCP,2015-08-02T00:00:00,USC00186350,0.0
TMAX,2015-08-02T00:00:00,USC00186350,92.0
TMIN,2015-08-02T00:00:00,USC00186350,68.0
TOBS,2015-08-02T00:00:00,USC00186350,75.0
PRCP,2015-08-03T00:00:00,USC00186350,0.0
TMAX,2015-08-03T00:00:00,USC00186350,90.0
TMIN,2015-08-03T00:00:00,USC00186350,70.0
TOBS,2015-08-03T00:00:00,USC00186350,72.0
PRCP,2015-08-04T00:00:00,USC00186350,0.0
TMAX,2015-08-04T00:00:00,USC00186350,92.0
TMIN,2015-08-04T00:00:00,USC00186350,72.0
TOBS,2015-08-04T00:00:00,USC00186350,72.0
PRCP,2015-08-05T00:00:00,USC00186350,0.0
TMAX,2015-08-05T00:00:00,USC00186350,94.0
TMIN,2015-08-05T00:00:00,USC00186350,72.0
TOBS,2015-08-05T00:00:00,USC00186350,75.0
PRCP,2015-08-06T00:00:00,USC00186350,0.0
TMAX,2015-08-06T00:00:00,USC00186350,92.0
TMIN,2015-08-06T00:00:00,USC00186350,70.0
TOBS,2015-08-06T00:00:00,USC00186350,72.0
PRCP,2015-08-07T00:00:00,USC00186350,0.03
TMAX,2015-08-07T00:00:00,USC00186350,81.0
TMIN,2015-08-07T00:00:00,USC00186350,67.0
TOBS,2015-08-07T00:00:00,USC00186350,71.0
PRCP,2015-08-08T00:00:00,USC00186350,0.0
TMAX,2015-08-08T00:00:00,USC00186350,81.0
TMIN,2015-08-08T00:00:00,USC00186350,68.0
TOBS,2015-08-08T00:00:00,USC00186350,73.0
PRCP,2015-08-09T00:00:00,USC00186350,0.0
TMAX,2015-08-09T00:00:00,USC00186350,87.0
TMIN,2015-08-09T00:00:00,USC00186350,68.0
TOBS,2015-08-09T00:00:00,USC00186350,74.0
PRCP,2015-08-10T00:00:00,USC00186350,0.5
TMAX,2015-08-10T00:00:00,USC00186350,89.0
TMIN,2015-08-10T00:00:00,USC00186350,72.0
TOBS,2015-08-10T00:00:00,USC00186350,74.0
PRCP,2015-08-11T00:00:00,USC00186350,0.31
TMAX,2015-08-11T00:00:00,USC00186350,77.0
TMIN,2015-08-11T00:00:00,USC00186350,72.0
TOBS,2015-08-11T00:00:00,USC00186350,73.0
PRCP,2015-08-12T00:00:00,USC00186350,0.05
TMAX,2015-08-12T00:00:00,USC00186350,90.0
TMIN,2015-08-12T00:00:00,USC00186350,71.0
TOBS,2015-08-12T00:00:00,USC00186350,73.0
PRCP,2015-08-13T00:00:00,USC00186350,0.0
TMAX,2015-08-13T00:00:00,USC00186350,87.0
TMIN,2015-08-13T00:00:00,USC00186350,67.0
TOBS,2015-08-13T00:00:00,USC00186350,72.0
PRCP,2015-08-14T00:00:00,USC00186350,0.0
TMAX,2015-08-14T00:00:00,USC00186350,85.0
TMIN,2015-08-14T00:00:00,USC00186350,60.0
TOBS,2015-08-14T00:00:00,USC00186350,69.0
PRCP,2015-08-15T00:00:00,USC00186350,0.0
TMAX,2015-08-15T00:00:00,USC00186350,89.0
TMIN,2015-08-15T00:00:00,USC00186350,66.0
TOBS,2015-08-15T00:00:00,USC00186350,70.0
PRCP,2015-08-16T00:00:00,USC00186350,0.0
TMAX,2015-08-16T00:00:00,USC00186350,91.0
TMIN,2015-08-16T00:00:00,USC00186350,66.0
TOBS,2015-08-16T00:00:00,USC00186350,74.0
PRCP,2015-08-17T00:00:00,USC00186350,0.0
TMAX,2015-08-17T00:00:00,USC00186350,94.0
TMIN,2015-08-17T00:00:00,USC00186350,70.0
TOBS,2015-08-17T00:00:00,USC00186350,74.0
PRCP,2015-08-18T00:00:00,USC00186350,0.0
TMAX,2015-08-18T00:00:00,USC00186350,95.0
TMIN,2015-08-18T00:00:00,USC00186350,72.0
TOBS,2015-08-18T00:00:00,USC00186350,75.0
PRCP,2015-08-19T00:00:00,USC00186350,0.0
TMAX,2015-08-19T00:00:00,USC00186350,90.0
TMIN,2015-08-19T00:00:00,USC00186350,74.0
TOBS,2015-08-19T00:00:00,USC00186350,77.0
PRCP,2015-08-20T00:00:00,USC00186350,0.2
TMAX,2015-08-20T00:00:00,USC00186350,92.0
TMIN,2015-08-20T00:00:00,USC00186350,68.0
TOBS,2015-08-20T00:00:00,USC00186350,71.0
PRCP,2015-08-21T00:00:00,USC00186350,0.03
TMAX,2015-08-21T00:00:00,USC00186350,89.0
TMIN,2015-08-21T00:00:00,USC00186350,70.0
TOBS,2015-08-21T00:00:00,USC00186350,73.0
PRCP,2015-08-22T00:00:00,USC00186350,0.0
TMAX,2015-08-22T00:00:00,USC00186350,88.0
TMIN,2015-08-22T00:00:00,USC00186350,61.0
TOBS,2015-08-22T00:00:00,USC00186350,69.0
PRCP,2015-08-23T00:00:00,USC00186350,0.0
TMAX,2015-08-23T00:00:00,USC00186350,87.0
TMIN,2015-08-23T00:00:00,USC00186350,60.0
TOBS,2015-08-23T00:00:00,USC00186350,66.0
PRCP,2015-08-24T00:00:00,USC00186350,0.0
TMAX,2015-08-24T00:00:00,USC00186350,87.0
TMIN,2015-08-24T00:00:00,USC00186350,66.0
TOBS,2015-08-24T00:00:00,USC00186350,73.0
PRCP,2015-08-25T00:00:00,USC00186350,0.28
TMAX,2015-08-25T00:00:00,USC00186350,90.0
TMIN,2015-08-25T00:00:00,USC00186350,67.0
TOBS,2015-08-25T00:00:00,USC00186350,71.0
PRCP,2015-08-26T00:00:00,USC00186350,0.0
TMAX,2015-08-26T00:00:00,USC00186350,86.0
TMIN,2015-08-26T00:00:00,USC00186350,65.0
TOBS,2015-08-26T00:00:00,USC00186350,68.0
PRCP,2015-08-27T00:00:00,USC00186350,0.0
TMAX,2015-08-27T00:00:00,USC00186350,81.0
TMIN,2015-08-27T00:00:00,USC00186350,59.0
TOBS,2015-08-27T00:00:00,USC00186350,64.0
PRCP,2015-08-28T00:00:00,USC00186350,0.0
TMAX,2015-08-28T00:00:00,USC00186350,82.0
TMIN,2015-08-28T00:00:00,USC00186350,60.0
TOBS,2015-08-28T00:00:00,USC00186350,67.0
PRCP,2015-08-29T00:00:00,USC00186350,0.0
TMAX,2015-08-29T00:00:00,USC00186350,85.0
TMIN,2015-08-29T00:00:00,USC00186350,64.0
TOBS,2015-08-29T00:00:00,USC00186350,69.0
PRCP,2015-08-30T00:00:00,USC00186350,0.0
TMAX,2015-08-30T00:00:00,USC00186350,90.0
TMIN,2015-08-30T00:00:00,USC00186350,68.0
TOBS,2015-08-30T00:00:00,USC00186350,73.0
PRCP,2015-08-31T00:00:00,USC00186350,0.0
TMAX,2015-08-31T00:00:00,USC00186350,87.0
TMIN,2015-08-31T00:00:00,USC00186350,73.0
TOBS,2015-08-31T00:00:00,USC00186350,76.0
PRCP,2015-09-01T00:00:00,USC00186350,0.0
TMAX,2015-09-01T00:00:00,USC00186350,90.0
TMIN,2015-09-01T00:00:00,USC00186350,72.0
TOBS,2015-09-01T00:00:00,USC00186350,76.0
PRCP,2015-09-02T00:00:00,USC00186350,0.0
TMAX,2015-09-02T00:00:00,USC00186350,94.0
TMIN,2015-09-02T00:00:00,USC00186350,74.0
TOBS,2015-09-02T00:00:00,USC00186350,77.0
PRCP,2015-09-03T00:00:00,USC00186350,0.0
TMAX,2015-09-03T00:00:00,USC00186350,93.0
TMIN,2015-09-03T00:00:00,USC00186350,72.0
TOBS,2015-09-03T00:00:00,USC00186350,74.0
PRCP,2015-09-04T00:00:00,USC00186350,0.17
TMAX,2015-09-04T00:00:00,USC00186350,95.0
TMIN,2015-09-04T00:00:00,USC00186350,74.0
TOBS,2015-09-04T00:00:00,USC00186350,77.0
PRCP,2015-09-05T00:00:00,USC00186350,0.0
TMAX,2015-09-05T00:00:00,USC00186350,93.0
TMIN,2015-09-05T00:00:00,USC00186350,73.0
TOBS,2015-09-05T00:00:00,USC00186350,75.0
PRCP,2015-09-06T00:00:00,USC00186350,0.0
TMAX,2015-09-06T00:00:00,USC00186350,87.0
TMIN,2015-09-06T00:00:00,USC00186350,65.0
TOBS,2015-09-06T00:00:00,USC00186350,70.0
PRCP,2015-09-07T00:00:00,USC00186350,0.0
TMAX,2015-09-07T00:00:00,USC00186350,89.0
TMIN,2015-09-07T00:00:00,USC00186350,64.0
TOBS,2015-09-07T00:00:00,USC00186350,75.0
PRCP,2015-09-08T00:00:00,USC00186350,0.0
TMAX,2015-09-08T00:00:00,USC00186350,92.0
TMIN,2015-09-08T00:00:00,USC00186350,71.0
TOBS,2015-09-08T00:00:00,USC00186350,74.0
PRCP,2015-09-09T00:00:00,USC00186350,0.0
TMAX,2015-09-09T00:00:00,USC00186350,94.0
TMIN,2015-09-09T00:00:00,USC00186350,72.0
TOBS,2015-09-09T00:00:00,USC00186350,73.0
PRCP,2015-09-10T00:00:00,USC00186350,0.12
TMAX,2015-09-10T00:00:00,USC00186350,94.0
TMIN,2015-09-10T00:00:00,USC00186350,73.0
TOBS,2015-09-10T00:00:00,USC00186350,77.0
PRCP,2015-09-11T00:00:00,USC00186350,0.0
TMAX,2015-09-11T00:00:00,USC00186350,84.0
TMIN,2015-09-11T00:00:00,USC00186350,66.0
TOBS,2015-09-11T00:00:00,USC00186350,67.0
PRCP,2015-09-12T00:00:00,USC00186350,0.0
TMAX,2015-09-12T00:00:00,USC00186350,87.0
TMIN,2015-09-12T00:00:00,USC00186350,63.0
TOBS,2015-09-12T00:00:00,USC00186350,67.0
PRCP,2015-09-13T00:00:00,USC00186350,0.18
TMAX,2015-09-13T00:00:00,USC00186350,81.0
TMIN,2015-09-13T00:00:00,USC00186350,63.0
TOBS,2015-09-13T00:00:00,USC00186350,63.0
PRCP,2015-09-14T00:00:00,USC00186350,0.0
TMAX,2015-09-14T00:00:00,USC00186350,73.0
TMIN,2015-09-14T00:00:00,USC00186350,56.0
TOBS,2015-09-14T00:00:00,USC00186350,59.0
PRCP,2015-09-15T00:00:00,USC00186350,0.0
TMAX,2015-09-15T00:00:00,USC00186350,80.0
TMIN,2015-09-15T00:00:00,USC00186350,54.0
TOBS,2015-09-15T00:00:00,USC00186350,57.0
PRCP,2015-09-16T00:00:00,USC00186350,0.0
TMAX,2015-09-16T00:00:00,USC00186350,85.0
TMIN,2015-09-16T00:00:00,USC00186350,57.0
TOBS,2015-09-16T00:00:00,USC00186350,60.0
PRCP,2015-09-17T00:00:00,USC00186350,0.0
TMAX,2015-09-17T00:00:00,USC00186350,86.0
TMIN,2015-09-17T00:00:00,USC00186350,59.0
TOBS,2015-09-17T00:00:00,USC00186350,63.0
PRCP,2015-09-18T00:00:00,USC00186350,0.0
TMAX,2015-09-18T00:00:00,USC00186350,88.0
TMIN,2015-09-18T00:00:00,USC00186350,61.0
TOBS,2015-09-18T00:00:00,USC00186350,63.0
PRCP,2015-09-19T00:00:00,USC00186350,0.0
TMAX,2015-09-19T00:00:00,USC00186350,88.0
TMIN,2015-09-19T00:00:00,USC00186350,63.0
TOBS,2015-09-19T00:00:00,USC00186350,73.0
WT01,2015-09-19T00:00:00,USC00186350,1
PRCP,2015-09-20T00:00:00,USC00186350,0.0
TMAX,2015-09-20T00:00:00,USC00186350,89.0
TMIN,2015-09-20T00:00:00,USC00186350,70.0
TOBS,2015-09-20T00:00:00,USC00186350,70.0
PRCP,2015-09-21T00:00:00,USC00186350,0.0
TMAX,2015-09-21T00:00:00,USC00186350,81.0
TMIN,2015-09-21T00:00:00,USC00186350,62.0
TOBS,2015-09-21T00:00:00,USC00186350,63.0
PRCP,2015-09-22T00:00:00,USC00186350,0.24
TMAX,2015-09-22T00:00:00,USC00186350,70.0
TMIN,2015-09-22T00:00:00,USC00186350,63.0
TOBS,2015-09-22T00:00:00,USC00186350,64.0
PRCP,2015-09-23T00:00:00,USC00186350,0.0
TMAX,2015-09-23T00:00:00,USC00186350,75.0
TMIN,2015-09-23T00:00:00,USC00186350,59.0
TOBS,2015-09-23T00:00:00,USC00186350,63.0
PRCP,2015-09-24T00:00:00,USC00186350,0.0
TMAX,2015-09-24T00:00:00,USC00186350,81.0
TMIN,2015-09-24T00:00:00,USC00186350,56.0
TOBS,2015-09-24T00:00:00,USC00186350,58.0
PRCP,2015-09-25T00:00:00,USC00186350,0.0
TMAX,2015-09-25T00:00:00,USC00186350,80.0
TMIN,2015-09-25T00:00:00,USC00186350,58.0
TOBS,2015-09-25T00:00:00,USC00186350,63.0
PRCP,2015-09-26T00:00:00,USC00186350,0.0
TMAX,2015-09-26T00:00:00,USC00186350,73.0
TMIN,2015-09-26T00:00:00,USC00186350,63.0
TOBS,2015-09-26T00:00:00,USC00186350,65.0
PRCP,2015-09-27T00:00:00,USC00186350,0.0
TMAX,2015-09-27T00:00:00,USC00186350,74.0
TMIN,2015-09-27T00:00:00,USC00186350,61.0
TOBS,2015-09-27T00:00:00,USC00186350,61.0
PRCP,2015-09-28T00:00:00,USC00186350,0.0
TMAX,2015-09-28T00:00:00,USC00186350,75.0
TMIN,2015-09-28T00:00:00,USC00186350,61.0
TOBS,2015-09-28T00:00:00,USC00186350,66.0
PRCP,2015-09-29T00:00:00,USC00186350,0.0
TMAX,2015-09-29T00:00:00,USC00186350,83.0
TMIN,2015-09-29T00:00:00,USC00186350,66.0
TOBS,2015-09-29T00:00:00,USC00186350,72.0
PRCP,2015-09-30T00:00:00,USC00186350,2.13
TMAX,2015-09-30T00:00:00,USC00186350,85.0
TMIN,2015-09-30T00:00:00,USC00186350,71.0
TOBS,2015-09-30T00:00:00,USC00186350,73.0
PRCP,2015-07-01T00:00:00,USC00182325,0.83
SNOW,2015-07-01T00:00:00,USC00182325,0.0
SNWD,2015-07-01T00:00:00,USC00182325,0.0
TMAX,2015-07-01T00:00:00,USC00182325,88.0
TMIN,2015-07-01T00:00:00,USC00182325,66.0
TOBS,2015-07-01T00:00:00,USC00182325,69.0
WESD,2015-07-01T00:00:00,USC00182325,0.0
PRCP,2015-07-02T00:00:00,USC00182325,0.15
SNOW,2015-07-02T00:00:00,USC00182325,0.0
SNWD,2015-07-02T00:00:00,USC00182325,0.0
TMAX,2015-07-02T00:00:00,USC00182325,87.0
TMIN,2015-07-02T00:00:00,USC00182325,67.0
TOBS,2015-07-02T00:00:00,USC00182325,68.0
WESD,2015-07-02T00:00:00,USC00182325,0.0
PRCP,2015-07-03T00:00:00,USC00182325,0.15
SNOW,2015-07-03T00:00:00,USC00182325,0.0
SNWD,2015-07-03T00:00:00,USC00182325,0.0
TMAX,2015-07-03T00:00:00,USC00182325,74.0
TMIN,2015-07-03T00:00:00,USC00182325,63.0
TOBS,2015-07-03T00:00:00,USC00182325,64.0
WESD,2015-07-03T00:00:00,USC00182325,0.0
WT01,2015-07-03T00:00:00,USC00182325,1
PRCP,2015-07-04T00:00:00,USC00182325,0.03
SNOW,2015-07-04T00:00:00,USC00182325,0.0
SNWD,2015-07-04T00:00:00,USC00182325,0.0
TMAX,2015-07-04T00:00:00,USC00182325,82.0
TMIN,2015-07-04T00:00:00,USC00182325,64.0
TOBS,2015-07-04T00:00:00,USC00182325,68.0
WESD,2015-07-04T00:00:00,USC00182325,0.0
PRCP,2015-07-05T00:00:00,USC00182325,0.53
SNOW,2015-07-05T00:00:00,USC00182325,0.0
SNWD,2015-07-05T00:00:00,USC00182325,0.0
TMAX,2015-07-05T00:00:00,USC00182325,81.0
TMIN,2015-07-05T00:00:00,USC00182325,65.0
TOBS,2015-07-05T00:00:00,USC00182325,66.0
WESD,2015-07-05T00:00:00,USC00182325,0.0
PRCP,2015-07-06T00:00:00,USC00182325,0.0
SNOW,2015-07-06T00:00:00,USC00182325,0.0
SNWD,2015-07-06T00:00:00,USC00182325,0.0
TMAX,2015-07-06T00:00:00,USC00182325,83.0
TMIN,2015-07-06T00:00:00,USC00182325,66.0
TOBS,2015-07-06T00:00:00,USC00182325,75.0
WESD,2015-07-06T00:00:00,USC00182325,0.0
PRCP,2015-07-07T00:00:00,USC00182325,0.32
TMAX,2015-07-07T00:00:00,USC00182325,87.0
TMIN,2015-07-07T00:00:00,USC00182325,72.0
TOBS,2015-07-07T00:00:00,USC00182325,75.0
PRCP,2015-07-08T00:00:00,USC00182325,0.0
SNOW,2015-07-08T00:00:00,USC00182325,0.0
SNWD,2015-07-08T00:00:00,USC00182325,0.0
TMAX,2015-07-08T00:00:00,USC00182325,90.0
TMIN,2015-07-08T00:00:00,USC00182325,75.0
TOBS,2015-07-08T00:00:00,USC00182325,78.0
WESD,2015-07-08T00:00:00,USC00182325,0.0
PRCP,2015-07-09T00:00:00,USC00182325,0.65
SNOW,2015-07-09T00:00:00,USC00182325,0.0
SNWD,2015-07-09T00:00:00,USC00182325,0.0
TMAX,2015-07-09T00:00:00,USC00182325,90.0
TMIN,2015-07-09T00:00:00,USC00182325,72.0
TOBS,2015-07-09T00:00:00,USC00182325,87.0
WESD,2015-07-09T00:00:00,USC00182325,0.0
PRCP,2015-07-10T00:00:00,USC00182325,0.2
TMAX,2015-07-10T00:00:00,USC00182325,90.0
TMIN,2015-07-10T00:00:00,USC00182325,72.0
TOBS,2015-07-10T00:00:00,USC00182325,73.0
PRCP,2015-07-11T00:00:00,USC00182325,0.05
SNOW,2015-07-11T00:00:00,USC00182325,0.0
SNWD,2015-07-11T00:00:00,USC00182325,0.0
TMAX,2015-07-11T00:00:00,USC00182325,84.0
TMIN,2015-07-11T00:00:00,USC00182325,70.0
TOBS,2015-07-11T00:00:00,USC00182325,70.0
WESD,2015-07-11T00:00:00,USC00182325,0.0
PRCP,2015-07-13T00:00:00,USC00182325,0.0
SNOW,2015-07-13T00:00:00,USC00182325,0.0
SNWD,2015-07-13T00:00:00,USC00182325,0.0
TMAX,2015-07-13T00:00:00,USC00182325,86.0
TMIN,2015-07-13T00:00:00,USC00182325,70.0
TOBS,2015-07-13T00:00:00,USC00182325,70.0
WESD,2015-07-13T00:00:00,USC00182325,0.0
PRCP,2015-07-14T00:00:00,USC00182325,0.06
SNOW,2015-07-14T00:00:00,USC00182325,0.0
SNWD,2015-07-14T00:00:00,USC00182325,0.0
TMAX,2015-07-14T00:00:00,USC00182325,80.0
TMIN,2015-07-14T00:00:00,USC00182325,70.0
TOBS,2015-07-14T00:00:00,USC00182325,73.0
WESD,2015-07-14T00:00:00,USC00182325,0.0
PRCP,2015-07-15T00:00:00,USC00182325,0.05
SNOW,2015-07-15T00:00:00,USC00182325,0.0
SNWD,2015-07-15T00:00:00,USC00182325,0.0
TMAX,2015-07-15T00:00:00,USC00182325,89.0
TMIN,2015-07-15T00:00:00,USC00182325,68.0
TOBS,2015-07-15T00:00:00,USC00182325,74.0
WESD,2015-07-15T00:00:00,USC00182325,0.0
PRCP,2015-07-16T00:00:00,USC00182325,0.0
TMAX,2015-07-16T00:00:00,USC00182325,84.0
TMIN,2015-07-16T00:00:00,USC00182325,61.0
TOBS,2015-07-16T00:00:00,USC00182325,65.0
PRCP,2015-07-17T00:00:00,USC00182325,0.0
SNOW,2015-07-17T00:00:00,USC00182325,0.0
SNWD,2015-07-17T00:00:00,USC00182325,0.0
TMAX,2015-07-17T00:00:00,USC00182325,83.0
TMIN,2015-07-17T00:00:00,USC00182325,64.0
TOBS,2015-07-17T00:00:00,USC00182325,71.0
WESD,2015-07-17T00:00:00,USC00182325,0.0
PRCP,2015-07-18T00:00:00,USC00182325,0.0
SNOW,2015-07-18T00:00:00,USC00182325,0.0
SNWD,2015-07-18T00:00:00,USC00182325,0.0
TMAX,2015-07-18T00:00:00,USC00182325,83.0
TMIN,2015-07-18T00:00:00,USC00182325,71.0
TOBS,2015-07-18T00:00:00,USC00182325,75.0
WESD,2015-07-18T00:00:00,USC00182325,0.0
PRCP,2015-07-19T00:00:00,USC00182325,0.04
SNOW,2015-07-19T00:00:00,USC00182325,0.0
SNWD,2015-07-19T00:00:00,USC00182325,0.0
TMAX,2015-07-19T00:00:00,USC00182325,89.0
TMIN,2015-07-19T00:00:00,USC00182325,73.0
TOBS,2015-07-19T00:00:00,USC00182325,74.0
WESD,2015-07-19T00:00:00,USC00182325,0.0
PRCP,2015-07-20T00:00:00,USC00182325,0.0
SNOW,2015-07-20T00:00:00,USC00182325,0.0
SNWD,2015-07-20T00:00:00,USC00182325,0.0
TMAX,2015-07-20T00:00:00,USC00182325,95.0
TMIN,2015-07-20T00:00:00,USC00182325,74.0
TOBS,2015-07-20T00:00:00,USC00182325,81.0
WESD,2015-07-20T00:00:00,USC00182325,0.0
PRCP,2015-07-21T00:00:00,USC00182325,0.0
SNOW,2015-07-21T00:00:00,USC00182325,0.0
SNWD,2015-07-21T00:00:00,USC00182325,0.0
TMAX,2015-07-21T00:00:00,USC00182325,91.0
TMIN,2015-07-21T00:00:00,USC00182325,76.0
TOBS,2015-07-21T00:00:00,USC00182325,78.0
WESD,2015-07-21T00:00:00,USC00182325,0.0
PRCP,2015-07-22T00:00:00,USC00182325,0.11
TMAX,2015-07-22T00:00:00,USC00182325,89.0
TMIN,2015-07-22T00:00:00,USC00182325,64.0
TOBS,2015-07-22T00:00:00,USC00182325,71.0
